borough,quarter,date,Good_job_residual,Trust_MPS_residual,Fair_treatment_residual
Hillingdon,Q3_2324,10/1/2023,0.000295065,-0.027873245,0.008296526
Hillingdon,Q3_2425,10/1/2024,0.005845158,-0.025476677,-0.048332398
Hillingdon,Q3_2526,10/1/2025,-0.164050379,-0.115393398,-0.11837693
Hillingdon,Q4_1415,1/1/2015,0.064338721,,0.097887479
Hillingdon,Q4_1516,1/1/2016,-0.016049286,-0.014819063,-0.061947116
Hillingdon,Q4_1617,1/1/2017,-0.025997054,0.015222577,0.008030618
Hillingdon,Q4_1718,1/1/2018,0.069884674,0.031799591,-0.001528526
Hillingdon,Q4_1819,1/1/2019,0.025145142,-0.004006753,0.006228963
Hillingdon,Q4_1920,1/1/2020,-0.025362251,0.035588753,0.026445262
Hillingdon,Q4_2021,1/1/2021,0.036638853,0.029212015,0.04985515
Hillingdon,Q4_2122,1/1/2022,-0.045645794,0.005362712,0.036566135
Hillingdon,Q4_2223,1/1/2023,0.066540472,0.027105607,0.085634141
Hillingdon,Q4_2324,1/1/2024,-0.034489237,-0.033715279,-0.033926899
Hillingdon,Q4_2425,1/1/2025,-0.005318861,-0.026404635,-0.037836183
Hillingdon,Q4_2526,1/1/2026,-0.230285565,-0.206308146,-0.187193006
Hounslow,Q1_1516,4/1/2015,-0.019760278,,-0.013527054
Hounslow,Q1_1617,4/1/2016,-0.017506756,-0.000824951,-0.002697093
Hounslow,Q1_1718,4/1/2017,0.218925847,0.092411629,0.032818523
Hounslow,Q1_1819,4/1/2018,0.100317283,0.043756949,0.113330982
Hounslow,Q1_1920,4/1/2019,0.036775364,0.070000993,0.075709459
Hounslow,Q1_2021,4/1/2020,0.040168871,0.063944882,0.109593375
Hounslow,Q1_2122,4/1/2021,0.010755888,0.014181018,0.003492518
Hounslow,Q1_2223,4/1/2022,-0.0273082,-0.023947231,-0.025794496
Hounslow,Q1_2324,4/1/2023,-0.050245147,-0.047118266,-0.033193211
Hounslow,Q1_2425,4/1/2024,-0.093784236,-0.04054006,-0.124496639
Hounslow,Q1_2526,4/1/2025,-0.074407163,-0.081473768,-0.091043113
Hounslow,Q2_1516,7/1/2015,-0.017567253,,-0.042719374
Hounslow,Q2_1617,7/1/2016,-0.005948952,0.010681224,0.017876638
Hounslow,Q2_1718,7/1/2017,0.207897394,0.071417261,0.042439749
Hounslow,Q2_1819,7/1/2018,0.086581579,0.060145056,0.091955141
Hounslow,Q2_1920,7/1/2019,0.015671289,0.07893351,0.115302834
Hounslow,Q2_2021,7/1/2020,0.035792284,0.039050494,0.065347395
Hounslow,Q2_2122,7/1/2021,-0.002420217,-0.008889823,-0.007677225
Hounslow,Q2_2223,7/1/2022,-0.01169425,-0.018187916,-0.027409855
Hounslow,Q2_2324,7/1/2023,-0.061460754,-0.038956436,-0.036275019
Hounslow,Q2_2425,7/1/2024,-0.06239563,-0.019528902,-0.120302276
Hounslow,Q2_2526,7/1/2025,-0.09986987,-0.087086853,-0.069372052
Hounslow,Q3_1516,10/1/2015,-0.025253234,,-0.021867133
Hounslow,Q3_1617,10/1/2016,0.014005675,0.010637354,0.007859927
Hounslow,Q3_1718,10/1/2017,0.199440073,0.062908812,0.06300791
Hounslow,Q3_1819,10/1/2018,0.076775364,0.090000993,0.115709459
Hounslow,Q3_1920,10/1/2019,0.02883227,0.061989728,0.106467006
Hounslow,Q3_2021,10/1/2020,0.002104783,0.025816632,0.030306361
Hounslow,Q3_2122,10/1/2021,-0.01225385,0.011271031,0.002384047
Hounslow,Q3_2223,10/1/2022,-0.010877537,-0.057398272,-0.037109064
Hounslow,Q3_2324,10/1/2023,-0.082274636,-0.049411918,-0.060257714
Hounslow,Q3_2425,10/1/2024,-0.065707854,-0.052731351,-0.11152215
Hounslow,Q3_2526,10/1/2025,-0.153194388,-0.109969761,-0.104279401
Hounslow,Q4_1415,1/1/2015,0.017456849,,0.005448029
Hounslow,Q4_1516,1/1/2016,-0.02808148,-0.031380627,-0.002908761
Hounslow,Q4_1617,1/1/2017,0.0429016,-0.000430128,-0.012546698
Hounslow,Q4_1718,1/1/2018,0.152649258,0.046343062,0.070506889
Hounslow,Q4_1819,1/1/2019,0.073417767,0.066754675,0.094472873
Hounslow,Q4_1920,1/1/2020,0.018865349,0.072353136,0.122796242
Hounslow,Q4_2021,1/1/2021,-0.009072083,-0.004989803,0.006189981
Hounslow,Q4_2122,1/1/2022,-0.0160803,-0.012428602,-0.009025214
Hounslow,Q4_2223,1/1/2023,-0.040544802,-0.047076565,-0.02698652
Hounslow,Q4_2324,1/1/2024,-0.111712205,-0.048536702,-0.133733521
Hounslow,Q4_2425,1/1/2025,-0.069985203,-0.066535512,-0.076780422
Hounslow,Q4_2526,1/1/2026,-0.209928507,-0.145154992,-0.101491329
Islington,Q1_1516,4/1/2015,0.007056241,,0.028423649
Islington,Q1_1617,4/1/2016,0.047563181,0.039563152,0.018881406
Islington,Q1_1718,4/1/2017,0.187185612,0.161765619,0.225255973
Islington,Q1_1819,4/1/2018,0.051582322,0.141088641,0.115047244
Islington,Q1_1920,4/1/2019,0.011662365,0.091132802,-0.014880479
Islington,Q1_2021,4/1/2020,-0.028215282,0.012580496,-0.007978685
Islington,Q1_2122,4/1/2021,0.042099771,-0.035177223,-0.061574947
Islington,Q1_2223,4/1/2022,-0.010931087,-0.095815151,-0.08625213
Islington,Q1_2324,4/1/2023,-0.0476919,-0.112993823,-0.095267579
Islington,Q1_2425,4/1/2024,-0.034831638,-0.075898668,-0.003655004
Islington,Q1_2526,4/1/2025,-0.07591478,-0.045462018,-0.006573435
Islington,Q2_1516,7/1/2015,0.034969729,,0.007509755
Islington,Q2_1617,7/1/2016,0.005668827,0.018518015,0.03717084
Islington,Q2_1718,7/1/2017,0.188119448,0.182280828,0.19609921
Islington,Q2_1819,7/1/2018,0.034143702,0.132501784,0.087360122
Islington,Q2_1920,7/1/2019,0.03332737,0.083085636,0.024682615
Islington,Q2_2021,7/1/2020,0.049954778,0.040190706,0.023577602
Islington,Q2_2122,7/1/2021,0.050376284,-0.065093859,-0.055071598
Islington,Q2_2223,7/1/2022,-0.024634361,-0.112341175,-0.100566304
Islington,Q2_2324,7/1/2023,-0.053695134,-0.096305877,-0.060688387
Islington,Q2_2425,7/1/2024,-0.04205681,-0.054367763,-0.011149386
Islington,Q2_2526,7/1/2025,-0.120375904,-0.043440388,-0.039631559
Islington,Q3_1516,10/1/2015,0.042760593,,0.02454476
Islington,Q3_1617,10/1/2016,0.006549301,0.029003783,0.047965892
Islington,Q3_1718,10/1/2017,0.131678536,0.167693071,0.152223562
Islington,Q3_1819,10/1/2018,0.002729606,0.131721611,0.06608322
Islington,Q3_1920,10/1/2019,0.035221724,0.054130773,0.016393181
Islington,Q3_2021,10/1/2020,0.046390028,0.031672646,-0.006730738
Islington,Q3_2122,10/1/2021,0.037206631,-0.071325478,-0.068903923
Islington,Q3_2223,10/1/2022,-0.034922462,-0.106983008,-0.091796641
Islington,Q3_2324,10/1/2023,-0.0704988,-0.110059538,-0.05683197
Islington,Q3_2425,10/1/2024,-0.060242499,-0.053366787,-0.009511097
Islington,Q3_2526,10/1/2025,-0.131934185,-0.075334341,-0.039098284
Islington,Q4_1415,1/1/2015,0.013134128,,0.014882054
Islington,Q4_1516,1/1/2016,0.021607918,0.050760449,0.034474103
Islington,Q4_1617,1/1/2017,-0.02297044,0.019268747,0.028399557
Islington,Q4_1718,1/1/2018,0.068962189,0.134125968,0.0836515
Islington,Q4_1819,1/1/2019,0.004725294,0.107305539,0.038855476
Islington,Q4_1920,1/1/2020,0.008300554,0.039278052,0.002083869
Islington,Q4_2021,1/1/2021,0.019837002,0.001505918,-0.049737436
Islington,Q4_2122,1/1/2022,-0.001144535,-0.125932913,-0.10644487
Islington,Q4_2223,1/1/2023,-0.034474275,-0.102252853,-0.100421749
Islington,Q4_2324,1/1/2024,-0.086075137,-0.103136068,-0.051867298
Islington,Q4_2425,1/1/2025,-0.077019483,-0.057105727,-0.025630587
Islington,Q4_2526,1/1/2026,-0.225184424,-0.126781577,-0.123301503
Kensington and Chelsea,Q1_1516,4/1/2015,0.006661503,,-0.0417597
Kensington and Chelsea,Q1_1617,4/1/2016,0.045089033,0.022816104,0.018027439
Kensington and Chelsea,Q1_1718,4/1/2017,0.116324266,0.087562425,0.104438783
Kensington and Chelsea,Q1_1819,4/1/2018,0.154020929,0.086332316,0.094126986
Kensington and Chelsea,Q1_1920,4/1/2019,0.179634893,0.084671036,0.116240614
Kensington and Chelsea,Q1_2021,4/1/2020,-0.010960575,0.012309704,0.068037939
Kensington and Chelsea,Q1_2122,4/1/2021,-0.048758159,-0.050492424,-0.057602891
Kensington and Chelsea,Q1_2223,4/1/2022,-0.09467237,-0.052969834,-0.105696129
Kensington and Chelsea,Q1_2324,4/1/2023,-0.039767125,-0.045009608,-0.053678439
Kensington and Chelsea,Q1_2425,4/1/2024,-0.065891318,-0.022939713,-0.03315378
Kensington and Chelsea,Q1_2526,4/1/2025,-0.187065134,-0.083566596,-0.063312676
Kensington and Chelsea,Q2_1516,7/1/2015,0.031223882,,-0.051142101
Kensington and Chelsea,Q2_1617,7/1/2016,0.034590297,0.027890304,0.059313604
Kensington and Chelsea,Q2_1718,7/1/2017,0.138028783,0.099153838,0.097376876
Kensington and Chelsea,Q2_1819,7/1/2018,0.164928138,0.087497922,0.106957148
Kensington and Chelsea,Q2_1920,7/1/2019,0.201460803,0.091667833,0.120548816
Kensington and Chelsea,Q2_2021,7/1/2020,0.039724321,0.014037689,0.053545363
Kensington and Chelsea,Q2_2122,7/1/2021,-0.068193817,-0.034850481,-0.106172819
Kensington and Chelsea,Q2_2223,7/1/2022,-0.093620784,-0.057067676,-0.0942001
Kensington and Chelsea,Q2_2324,7/1/2023,-0.021141106,-0.035062284,-0.031157076
Kensington and Chelsea,Q2_2425,7/1/2024,-0.085216239,-0.02723863,-0.031708718
Kensington and Chelsea,Q2_2526,7/1/2025,-0.150388092,-0.074660132,-0.081055142
Kensington and Chelsea,Q3_1516,10/1/2015,0.038056794,,-0.021570822
Kensington and Chelsea,Q3_1617,10/1/2016,0.00721519,0.02395159,0.078315252
Kensington and Chelsea,Q3_1718,10/1/2017,0.144264552,0.096462424,0.084159964
Kensington and Chelsea,Q3_1819,10/1/2018,0.183965142,0.091643075,0.135473112
Kensington and Chelsea,Q3_1920,10/1/2019,0.169412581,0.105233416,0.128917875
Kensington and Chelsea,Q3_2021,10/1/2020,-0.002656113,-0.062574147,-0.008130548
Kensington and Chelsea,Q3_2122,10/1/2021,-0.088138867,0.000519418,-0.094811703
Kensington and Chelsea,Q3_2223,10/1/2022,-0.099024766,-0.079953701,-0.114931625
Kensington and Chelsea,Q3_2324,10/1/2023,-0.012890755,-0.015996693,-0.001393922
Kensington and Chelsea,Q3_2425,10/1/2024,-0.117497428,-0.038456912,-0.072017517
Kensington and Chelsea,Q3_2526,10/1/2025,-0.168825439,-0.099847249,-0.094904643
Kensington and Chelsea,Q4_1415,1/1/2015,-0.023183464,,-0.031738713
Kensington and Chelsea,Q4_1516,1/1/2016,0.034048102,0.02226019,-0.00211347
Kensington and Chelsea,Q4_1617,1/1/2017,0.008344711,0.034554816,0.088468152
Kensington and Chelsea,Q4_1718,1/1/2018,0.149126339,0.083718334,0.083464416
Kensington and Chelsea,Q4_1819,1/1/2019,0.181728248,0.08044845,0.125170308
Kensington and Chelsea,Q4_1920,1/1/2020,0.044906828,0.046805435,0.084246908
Kensington and Chelsea,Q4_2021,1/1/2021,-0.008280732,-0.046259111,-0.001599296
Kensington and Chelsea,Q4_2122,1/1/2022,-0.118481734,-0.055004245,-0.136211794
Kensington and Chelsea,Q4_2223,1/1/2023,-0.088370997,-0.054945105,-0.066196804
Kensington and Chelsea,Q4_2324,1/1/2024,-0.046378563,-0.023199929,-0.023219737
Kensington and Chelsea,Q4_2425,1/1/2025,-0.14339931,-0.066949396,-0.07417012
Kensington and Chelsea,Q4_2526,1/1/2026,-0.289952447,-0.172492453,-0.153179271
Kingston upon Thames,Q1_1516,4/1/2015,-0.01841307,,-0.045561899
Kingston upon Thames,Q1_1617,4/1/2016,0.0352364,0.007704329,-0.006137214
Kingston upon Thames,Q1_1718,4/1/2017,0.131904051,0.090543323,0.067047325
Kingston upon Thames,Q1_1819,4/1/2018,0.120194694,0.055427425,0.055740359
Kingston upon Thames,Q1_1920,4/1/2019,0.061615495,0.028046635,0.092363509
Kingston upon Thames,Q1_2021,4/1/2020,0.03401009,0.05589291,0.078291756
Kingston upon Thames,Q1_2122,4/1/2021,0.044280514,0.027834423,0.055096256
Kingston upon Thames,Q1_2223,4/1/2022,-0.044529442,-0.05146451,-0.025091347
Kingston upon Thames,Q1_2324,4/1/2023,-0.142668666,-0.054477207,-0.136961121
Kingston upon Thames,Q1_2425,4/1/2024,-0.060717673,-0.09511006,-0.094115813
Kingston upon Thames,Q1_2526,4/1/2025,-0.104093092,-0.011207452,-0.065160135
Kingston upon Thames,Q2_1516,7/1/2015,-0.025041277,,-0.02609344
Kingston upon Thames,Q2_1617,7/1/2016,0.026466112,0.008428765,0.01366893
Kingston upon Thames,Q2_1718,7/1/2017,0.156346884,0.083160641,0.066346941
Kingston upon Thames,Q2_1819,7/1/2018,0.129870096,0.067018403,0.08263866
Kingston upon Thames,Q2_1920,7/1/2019,0.071893172,0.038210218,0.062319735
Kingston upon Thames,Q2_2021,7/1/2020,0.025942949,0.054704882,0.063257749
Kingston upon Thames,Q2_2122,7/1/2021,0.049556377,0.040942487,0.03426455
Kingston upon Thames,Q2_2223,7/1/2022,-0.053494444,-0.046745884,-0.033678073
Kingston upon Thames,Q2_2324,7/1/2023,-0.144533068,-0.095575545,-0.11666721
Kingston upon Thames,Q2_2425,7/1/2024,-0.068975901,-0.068192863,-0.115966827
Kingston upon Thames,Q2_2526,7/1/2025,-0.088539552,-0.017935805,-0.056035614
Kingston upon Thames,Q3_1516,10/1/2015,-0.005120614,,0.003919067
Kingston upon Thames,Q3_1617,10/1/2016,0.02202328,0.015811447,0.034369313
Kingston upon Thames,Q3_1718,10/1/2017,0.152773124,0.066946404,0.035333886
Kingston upon Thames,Q3_1819,10/1/2018,0.120703127,0.077509151,0.102507338
Kingston upon Thames,Q3_1920,10/1/2019,0.069830428,0.036995035,0.082644913
Kingston upon Thames,Q3_2021,10/1/2020,-0.0121421,0.028159694,0.047685174
Kingston upon Thames,Q3_2122,10/1/2021,0.042134807,0.022461466,0.053858078
Kingston upon Thames,Q3_2223,10/1/2022,-0.096155836,-0.062422635,-0.094834957
Kingston upon Thames,Q3_2324,10/1/2023,-0.108936233,-0.098169494,-0.12597308
Kingston upon Thames,Q3_2425,10/1/2024,-0.091154023,-0.055367118,-0.084047025
Kingston upon Thames,Q3_2526,10/1/2025,-0.085445436,-0.03611303,-0.046523381
Kingston upon Thames,Q4_1415,1/1/2015,-0.000753491,,0.004807053
Kingston upon Thames,Q4_1516,1/1/2016,-0.008532074,-0.004515718,-0.005543139
Kingston upon Thames,Q4_1617,1/1/2017,0.053054651,0.016419039,0.034206724
Kingston upon Thames,Q4_1718,1/1/2018,0.128012946,0.054142135,0.036084297
Kingston upon Thames,Q4_1819,1/1/2019,0.118799056,0.046387443,0.102807502
Kingston upon Thames,Q4_1920,1/1/2020,0.033126511,0.073045689,0.113701742
Kingston upon Thames,Q4_2021,1/1/2021,-0.015308299,0.014512252,0.041337174
Kingston upon Thames,Q4_2122,1/1/2022,-0.005957495,-0.032305791,0.025133776
Kingston upon Thames,Q4_2223,1/1/2023,-0.113656743,-0.040950394,-0.105228922
Kingston upon Thames,Q4_2324,1/1/2024,-0.088813602,-0.113988352,-0.124415977
Kingston upon Thames,Q4_2425,1/1/2025,-0.08564015,-0.02211884,-0.074916251
Kingston upon Thames,Q4_2526,1/1/2026,-0.159152483,-0.103643497,-0.00648038
Lambeth,Q1_1516,4/1/2015,-0.054641548,,-0.051894407
Lambeth,Q1_1617,4/1/2016,0.038756971,0.019510169,0.040344679
Lambeth,Q1_1718,4/1/2017,0.157299687,0.152772032,0.204799252
Lambeth,Q1_1819,4/1/2018,0.091520428,0.136585965,0.127580052
Lambeth,Q1_1920,4/1/2019,0.105887342,0.110531981,0.120457158
Lambeth,Q1_2021,4/1/2020,0.006955984,-0.003683216,-0.011780868
Lambeth,Q1_2122,4/1/2021,-0.028492411,-0.002461805,-0.069016825
Lambeth,Q1_2223,4/1/2022,-0.084728461,-0.149060636,-0.206536977
Lambeth,Q1_2324,4/1/2023,-0.048179819,-0.105070837,-0.059045621
Lambeth,Q1_2425,4/1/2024,-0.028263769,-0.04707436,-0.005924095
Lambeth,Q1_2526,4/1/2025,-0.029688955,0.021637819,0.003136933
Lambeth,Q2_1516,7/1/2015,0.016253761,,-0.03130454
Lambeth,Q2_1617,7/1/2016,0.0233066,0.01362129,0.063342166
Lambeth,Q2_1718,7/1/2017,0.161076477,0.165220972,0.193875977
Lambeth,Q2_1819,7/1/2018,0.072854255,0.117791233,0.108458833
Lambeth,Q2_1920,7/1/2019,0.115096231,0.108853288,0.126524359
Lambeth,Q2_2021,7/1/2020,0.03791549,0.03236465,-0.008206614
Lambeth,Q2_2122,7/1/2021,-0.015488461,-0.021675049,-0.10386086
Lambeth,Q2_2223,7/1/2022,-0.080531424,-0.186231955,-0.187183375
Lambeth,Q2_2324,7/1/2023,-0.039404016,-0.076177042,-0.039852174
Lambeth,Q2_2425,7/1/2024,-0.021119572,-0.000618743,0.018782801
Lambeth,Q2_2526,7/1/2025,-0.050164016,0.011208545,-0.007176057
Lambeth,Q3_1516,10/1/2015,-0.032997103,,-0.040810978
Lambeth,Q3_1617,10/1/2016,0.047624131,0.008486516,0.069598317
Lambeth,Q3_1718,10/1/2017,0.146568823,0.172111611,0.184317728
Lambeth,Q3_1819,10/1/2018,0.063974255,0.099767116,0.102608318
Lambeth,Q3_1920,10/1/2019,0.094370798,0.079161607,0.119457995
Lambeth,Q3_2021,10/1/2020,-0.004224263,-0.016677371,-0.069381627
Lambeth,Q3_2122,10/1/2021,-0.064765004,-0.059093657,-0.136561053
Lambeth,Q3_2223,10/1/2022,-0.072407967,-0.166963799,-0.165008139
Lambeth,Q3_2324,10/1/2023,-0.035470189,-0.081658538,-0.023848822
Lambeth,Q3_2425,10/1/2024,-0.045937843,-0.004008782,-0.000980096
Lambeth,Q3_2526,10/1/2025,-0.130299325,-0.046986058,-0.040442041
Lambeth,Q4_1415,1/1/2015,-0.007327474,,-0.023664007
Lambeth,Q4_1516,1/1/2016,0.022617712,-0.026037369,-0.003700121
Lambeth,Q4_1617,1/1/2017,-0.003892412,0.017116142,0.068599155
Lambeth,Q4_1718,1/1/2018,0.113997959,0.130752367,0.136035517
Lambeth,Q4_1819,1/1/2019,0.094230058,0.099998264,0.112776851
Lambeth,Q4_1920,1/1/2020,0.015423144,0.012040188,0.026974488
Lambeth,Q4_2021,1/1/2021,-0.019311177,-0.009346328,-0.055909935
Lambeth,Q4_2122,1/1/2022,-0.124613399,-0.137992833,-0.203049588
Lambeth,Q4_2223,1/1/2023,-0.034746732,-0.129077147,-0.096549015
Lambeth,Q4_2324,1/1/2024,-0.041523523,-0.068092264,-0.021248593
Lambeth,Q4_2425,1/1/2025,-0.07128056,-0.026908887,-0.027676937
Lambeth,Q4_2526,1/1/2026,-0.256230683,-0.144635078,-0.137057213
Lewisham,Q1_1516,4/1/2015,-0.039032949,,-0.034372595
Lewisham,Q1_1617,4/1/2016,0.011472778,-0.018221223,-0.013982144
Lewisham,Q1_1718,4/1/2017,0.136249107,0.131999856,0.130073037
Lewisham,Q1_1819,4/1/2018,0.124184054,0.109544936,0.108478696
Lewisham,Q1_1920,4/1/2019,0.140924385,0.12133364,0.159123791
Lewisham,Q1_2021,4/1/2020,0.074867543,0.022245387,-0.003273027
Lewisham,Q1_2122,4/1/2021,-0.049042657,-0.020515105,-0.048571347
Lewisham,Q1_2223,4/1/2022,-0.105165414,-0.055905868,-0.09557789
Lewisham,Q1_2324,4/1/2023,-0.066865757,-0.07226345,-0.073728905
Lewisham,Q1_2425,4/1/2024,-0.019078314,-0.034893721,-0.015437128
Lewisham,Q1_2526,4/1/2025,-0.102976629,-0.019528008,-0.038446854
Lewisham,Q2_1516,7/1/2015,-0.048063638,,-0.023624231
Lewisham,Q2_1617,7/1/2016,0.02598218,0.00713952,0.009499377
Lewisham,Q2_1718,7/1/2017,0.137724145,0.133753369,0.101211853
Lewisham,Q2_1819,7/1/2018,0.131769963,0.098563008,0.11433546
Lewisham,Q2_1920,7/1/2019,0.123167201,0.125887806,0.148575958
Lewisham,Q2_2021,7/1/2020,0.080132837,0.012280577,-0.003766748
Lewisham,Q2_2122,7/1/2021,-0.082856684,-0.025049191,-0.051515998
Lewisham,Q2_2223,7/1/2022,-0.071667467,-0.041747535,-0.06287727
Lewisham,Q2_2324,7/1/2023,-0.058488299,-0.094192315,-0.064981601
Lewisham,Q2_2425,7/1/2024,-0.063473169,-0.038230367,-0.021109629
Lewisham,Q2_2526,7/1/2025,-0.060120027,-0.038020025,-0.033961974
Lewisham,Q3_1516,10/1/2015,-0.037726487,,0.00663607
Lewisham,Q3_1617,10/1/2016,0.014085703,-0.005114998,0.008035186
Lewisham,Q3_1718,10/1/2017,0.137272447,0.13132847,0.093142533
Lewisham,Q3_1819,10/1/2018,0.158260131,0.106278469,0.149346248
Lewisham,Q3_1920,10/1/2019,0.082167632,0.112811601,0.110083649
Lewisham,Q3_2021,10/1/2020,0.021210207,-0.050214503,-0.038376122
Lewisham,Q3_2122,10/1/2021,-0.063795736,-0.014277605,-0.074520418
Lewisham,Q3_2223,10/1/2022,-0.12121307,-0.063095276,-0.080247032
Lewisham,Q3_2324,10/1/2023,-0.046736626,-0.125885788,-0.089070374
Lewisham,Q3_2425,10/1/2024,-0.104030227,-0.050780518,-0.059260293
Lewisham,Q3_2526,10/1/2025,-0.032711879,-0.0511012,-0.005963035
Lewisham,Q4_1415,1/1/2015,-0.04288912,,-0.047349784
Lewisham,Q4_1516,1/1/2016,-0.001013714,-0.041177147,0.004098139
Lewisham,Q4_1617,1/1/2017,0.002947816,-0.016467709,0.027156671
Lewisham,Q4_1718,1/1/2018,0.145460258,0.099174153,0.081743417
Lewisham,Q4_1819,1/1/2019,0.106658661,0.124374654,0.12810982
Lewisham,Q4_1920,1/1/2020,0.064446104,0.031744383,0.046401597
Lewisham,Q4_2021,1/1/2021,-0.029482469,-0.054813799,-0.034352073
Lewisham,Q4_2122,1/1/2022,-0.111381646,-0.033295677,-0.110377183
Lewisham,Q4_2223,1/1/2023,-0.079686702,-0.079392816,-0.061348004
Lewisham,Q4_2324,1/1/2024,-0.032901527,-0.091326652,-0.056109454
Lewisham,Q4_2425,1/1/2025,-0.12864229,-0.060039151,-0.06826224
Lewisham,Q4_2526,1/1/2026,-0.119940654,-0.172910183,-0.11558815
Merton,Q1_1516,4/1/2015,0.007063211,,-0.033165554
Merton,Q1_1617,4/1/2016,0.018390932,-0.000423105,-0.013068342
Merton,Q1_1718,4/1/2017,0.054571155,0.070002529,0.071045026
Merton,Q1_1819,4/1/2018,0.141051893,0.066843748,0.060787355
Merton,Q1_1920,4/1/2019,0.053915293,0.059413847,0.110997005
Merton,Q1_2021,4/1/2020,0.0681565,0.024244932,0.080575362
Merton,Q1_2122,4/1/2021,-0.007204472,-0.03159122,-0.019084981
Merton,Q1_2223,4/1/2022,-0.102213519,-0.067111494,-0.128719556
Merton,Q1_2324,4/1/2023,-0.061861592,-0.046795616,-0.018693789
Merton,Q1_2425,4/1/2024,-0.0642131,-0.058906256,-0.07886596
Merton,Q1_2526,4/1/2025,-0.052085546,0.013003371,-0.038710187
Merton,Q2_1516,7/1/2015,0.008774852,,-0.033040232
Merton,Q2_1617,7/1/2016,-0.000857225,0.000251726,0.016986706
Merton,Q2_1718,7/1/2017,0.092939497,0.068538003,0.07092556
Merton,Q2_1819,7/1/2018,0.114763115,0.070174826,0.081059081
Merton,Q2_1920,7/1/2019,0.073001388,0.077569245,0.111662265
Merton,Q2_2021,7/1/2020,0.061961606,0.016635969,0.021586135
Merton,Q2_2122,7/1/2021,-0.054149113,-0.038848824,-0.068861276
Merton,Q2_2223,7/1/2022,-0.079590069,-0.054756766,-0.058527474
Merton,Q2_2324,7/1/2023,-0.076070806,-0.061597985,-0.048269803
Merton,Q2_2425,7/1/2024,-0.025830857,-0.031382614,-0.058252235
Merton,Q2_2526,7/1/2025,-0.042293502,0.032816716,-0.018725413
Merton,Q3_1516,10/1/2015,-0.021161162,,-0.043035547
Merton,Q3_1617,10/1/2016,-0.023032769,0.008299025,0.046827418
Merton,Q3_1718,10/1/2017,0.152379615,0.07803547,0.090884567
Merton,Q3_1819,10/1/2018,0.108810267,0.053807424,0.071355402
Merton,Q3_1920,10/1/2019,0.036922662,0.062113169,0.081217197
Merton,Q3_2021,10/1/2020,0.034251222,-0.020284633,0.011021601
Merton,Q3_2122,10/1/2021,-0.088964104,-0.053170611,-0.099213816
Merton,Q3_2223,10/1/2022,-0.074756985,-0.049394431,-0.018905782
Merton,Q3_2324,10/1/2023,-0.09096578,-0.085991562,-0.0586282
Merton,Q3_2425,10/1/2024,-0.023813183,-0.008547304,-0.05883668
Merton,Q3_2526,10/1/2025,-0.066884539,-0.001304058,-0.029061556
Merton,Q4_1415,1/1/2015,0.036551318,,0.026796966
Merton,Q4_1516,1/1/2016,0.018822842,-0.010035436,-0.043036719
Merton,Q4_1617,1/1/2017,-0.042840809,-0.001528678,0.056841473
Merton,Q4_1718,1/1/2018,0.180252061,0.076125843,0.070728793
Merton,Q4_1819,1/1/2019,0.075434974,0.070777866,0.111108272
Merton,Q4_1920,1/1/2020,0.065578944,0.030907089,0.091118814
Merton,Q4_2021,1/1/2021,-0.00437097,-0.018023647,-0.009609693
Merton,Q4_2122,1/1/2022,-0.116772563,-0.081203551,-0.119053358
Merton,Q4_2223,1/1/2023,-0.068004305,-0.052309125,-0.029143542
Merton,Q4_2324,1/1/2024,-0.074277086,-0.068963688,-0.078870645
Merton,Q4_2425,1/1/2025,-0.047524405,-0.001878382,-0.059108406
Merton,Q4_2526,1/1/2026,-0.093854886,-0.035511808,-0.021036254
Newham,Q1_1516,4/1/2015,-0.039168912,,-0.027438778
Newham,Q1_1617,4/1/2016,0.001210547,-0.013422039,0.012686539
Newham,Q1_1718,4/1/2017,0.162975918,0.092376121,0.032807257
Newham,Q1_1819,4/1/2018,0.140864681,0.071310539,0.108715045
Newham,Q1_1920,4/1/2019,0.062111473,0.081933241,0.1291268
Newham,Q1_2021,4/1/2020,-0.009448278,-0.018823488,0.055401636
Newham,Q1_2122,4/1/2021,-0.062651273,0.01456009,0.014251383
Newham,Q1_2223,4/1/2022,-0.087212366,-0.112723486,-0.13395241
Newham,Q1_2324,4/1/2023,-0.042005474,-0.070134079,-0.1156278
Newham,Q1_2425,4/1/2024,-0.021117181,0.020298434,-0.048729413
Newham,Q1_2526,4/1/2025,-0.054170919,-0.021226734,-0.019737914
Newham,Q2_1516,7/1/2015,-0.055265909,,0.003850194
Newham,Q2_1617,7/1/2016,0.067245746,0.009592199,-0.005320328
Newham,Q2_1718,7/1/2017,0.174197051,0.087980438,0.086513052
Newham,Q2_1819,7/1/2018,0.087720595,0.049740247,0.087676707
Newham,Q2_1920,7/1/2019,0.058931249,0.0803449,0.128076527
Newham,Q2_2021,7/1/2020,0.013177571,-0.017534304,0.059478881
Newham,Q2_2122,7/1/2021,-0.076923255,0.007420909,-0.003856931
Newham,Q2_2223,7/1/2022,-0.078694062,-0.123463509,-0.174441742
Newham,Q2_2324,7/1/2023,-0.036313595,-0.057291309,-0.073748049
Newham,Q2_2425,7/1/2024,-0.031225598,0.010244286,-0.068765218
