Day,headline,count,Rank_Day,Top_Day,Headline_Source
2024-01-06,Couple kicked and punched in homophobic attack in London underground station,2,1,True,https://www.enfieldindependent.co.uk/news/24032044.bank-underground-couple-assaulted-homophobic-attack/
2024-01-08,Idris Elba: I cant stay silent on youth knife crime,4,1,True,https://www.lancashiretelegraph.co.uk/news/national/24033367.idris-elba-launches-campaign-immediate-ban-machetes-zombie-knives/
2024-01-09,Harry Pitman killed with hunting knife within yards of emergency crews,4,1,True,https://www.lancashiretelegraph.co.uk/news/national/24037546.harry-pitman-killed-hunting-knife-within-yards-emergency-crews/
2024-01-15,"Two shot, one stabbed, and one killed in crash in HORROR weekend across London",2,1,True,https://www.enfieldindependent.co.uk/news/24051108.horror-weekend-london-shooting-stabbing-fatal-crash/
2024-01-16,"Knife crime in Essex worse than Liverpool, Newcastle, and Wales, figures reveal",2,1,True,https://www.maldonandburnhamstandard.co.uk/news/24038974.essex-knife-crime-rate-higher-liverpool-figures-say/
2024-01-28,"'Drug dealing, prostitution and knife crime in our flats put my life in jeopardy'",2,1,True,https://www.thetottenhamindependent.co.uk/news/24078492.police-enfield-council-ignored-woman-crime-flats/
2024-01-29,Man arrested over suspected knife attack at kosher shop,4,1,True,https://www.chesterstandard.co.uk/news/national/24082864.man-arrested-suspected-knife-attack-kosher-shop/
2024-01-30,Lethal weapons found at house where man was shot dead by police in London,5,1,True,https://www.thetottenhamindependent.co.uk/news/national/24085929.lethal-weapons-found-house-man-shot-dead-police-london/
2024-01-30,Man armed with crossbow shot dead by police in south-east London,4,2,True,https://www.westerntelegraph.co.uk/news/national/24083737.man-armed-crossbow-shot-dead-police-south-east-london/
2024-01-30,"Man charged with carrying a knife in an alleged hate crime, police say",3,3,True,https://www.elystandard.co.uk/news/national/24085728.man-charged-carrying-knife-alleged-hate-crime-police-say/
2024-01-31,Martin Bashir blamed professional jealousy for Panorama document forgery story,11,1,True,https://www.wiltsglosstandard.co.uk/news/national/24086188.martin-bashir-blamed-professional-jealousy-panorama-document-forgery-story/
2024-01-31,Lethal weapons found at house where man was shot dead by police in London,1,2,True,https://www.thetottenhamindependent.co.uk/news/national/24085929.lethal-weapons-found-house-man-shot-dead-police-london/
2024-02-01,Alkaline attack suspect is convicted sex offender,2,1,True,https://www.lancashiretelegraph.co.uk/news/national/24092284.alkaline-attack-suspect-is-convicted-sex-offender/
2024-02-02,Alkaline attack suspect is convicted sex offender,2,1,True,https://www.lancashiretelegraph.co.uk/news/national/24092284.alkaline-attack-suspect-is-convicted-sex-offender/
2024-02-02,Sexual assault victim's quick thinking puts attacker behind bars,2,2,True,https://www.enfieldindependent.co.uk/news/24094333.man-masturbated-front-women-trains-jailed/
2024-02-05,"12 stabbed, two shot and one dead in just ONE violent week in London",2,1,True,https://www.enfieldindependent.co.uk/news/24099180.12-stabbed-2-shot-one-violent-week-london/
2024-02-14,"Convicted stalker shot in neck and chest by police, inquest told",4,1,True,https://www.lancashiretelegraph.co.uk/news/national/24118530.convicted-stalker-shot-neck-chest-police-inquest-told/
2024-02-14,30 people arrested as Essex Police tackle shoplifting across the county,2,2,True,https://www.maldonandburnhamstandard.co.uk/news/24120656.essex-police-arrest-30-people-suspicion-shoplifting/
2024-02-21,Met Police officer who kidnapped and raped woman at knifepoint also raped child,2,1,True,https://www.thetottenhamindependent.co.uk/news/24134622.met-police-officer-convicted-kidnap-rape-rape-child/
2024-02-21,Metropolitan Police officer suspended over sexual assault charge,2,2,True,https://www.thetottenhamindependent.co.uk/news/24134623.metropolitan-police-officer-suspended-sexual-assault-charge/
2024-02-22,Essex Police arrests see 21 suspects charged with 99 shoplifting offences,2,1,True,https://www.maldonandburnhamstandard.co.uk/news/24135763.essex-21-people-charged-99-shoplifting-offences/
2024-02-24,"'Knife crime can feel never ending, but there is a solution' says London charity boss",2,1,True,https://www.thetottenhamindependent.co.uk/news/23987325.ben-kinsella-trust-believes-knife-crime-can-stopped/
2024-02-24,What we know about knife crime in London throughout 2023,2,2,True,https://www.thetottenhamindependent.co.uk/news/24046213.london-knife-crime-offences-2023/
2024-02-25,"Teenage girl, 16, dead as another teenager arrested for dangerous driving",9,1,True,https://www.lancashiretelegraph.co.uk/news/national/24142848.teenage-girl-16-dead-another-teenager-arrested-dangerous-driving/
2024-02-26,Dangerous man shot at someone through window over a 3.50 drug debt,2,1,True,https://www.thetottenhamindependent.co.uk/news/24143349.enfield-man-held-guilty-shooting-man-lewisham/
2024-03-01,Bibby Stockholm resident convicted of assault and shoplifting charges,2,1,True,https://www.wiltsglosstandard.co.uk/news/national/24156108.bibby-stockholm-resident-convicted-assault-shoplifting-charges/
2024-03-02,Two stabbed with one dead and two shot in HORROR 24 hours across London,2,1,True,https://www.thetottenhamindependent.co.uk/news/24158163.horror-24-hours-london-one-dead-stabbings-shooting/
2024-03-08,Loaded revolver and silencer found in drug suspect's bedroom,2,1,True,https://www.enfieldindependent.co.uk/news/24171834.two-men-jailed-loaded-gun-found-enfield-home/
2024-03-10,Terror attack victims call for end to anti-Muslim hate in open letter,5,1,True,https://www.thetottenhamindependent.co.uk/news/national/24174784.terror-attack-victims-call-end-anti-muslim-hate-open-letter/
2024-03-11,Grim weekend in London with man shot dead and one in critical after stabbing,2,1,True,https://www.enfieldindependent.co.uk/news/24176321.grim-london-weekend-man-shot-dead-another-stabbed/
2024-03-12,Andrew Tate to be extradited to UK on rape and human trafficking allegations,6,1,True,https://www.elystandard.co.uk/news/national/24180125.andrew-tate-extradited-uk-rape-human-trafficking-allegations/
2024-03-15,Police officer could still be alive if proper search of gunman carried out,11,1,True,https://www.lancashiretelegraph.co.uk/news/national/24186736.police-officer-could-still-alive-proper-search-gunman-carried-out/
2024-03-15,London horror as two stabbed and another injured in suspected crossbow attack,2,2,True,https://www.enfieldindependent.co.uk/news/24189177.grim-42-hours-london-two-stabbed-another-injured/
2024-03-21,Boy shot dead and stabbed with machete outside music studio,2,1,True,https://www.enfieldindependent.co.uk/news/24199044.tyler-mcdermott-trial-boy-killed-outside-tottenham-music-studio/
2024-03-22,Grim 42 hours of London's knife crime seestwo dead and two in hospital,2,1,True,https://www.enfieldindependent.co.uk/news/24205249.horror-42-hours-london-four-stabbings/
2024-03-26,24 people arrested across Essex on suspicion of shoplifting,1,1,True,https://www.maldonandburnhamstandard.co.uk/news/24213295.essex-24-people-arrested-suspicion-shoplifting/
2024-03-27,24 people arrested across Essex on suspicion of shoplifting,1,1,True,https://www.maldonandburnhamstandard.co.uk/news/24213295.essex-24-people-arrested-suspicion-shoplifting/
2024-04-11,"Boy, 16, stabbed to death by drug dealer who tried to rob him, court told",5,1,True,https://www.harwichandmanningtreestandard.co.uk/news/national/24246441.boy-16-stabbed-death-drug-dealer-tried-rob-court-told/
2024-04-14,"Sydney knife attacker was 40-year-old man with mental health issues, say police",2,1,True,https://www.standard.co.uk/news/uk/sydney-queensland-westfield-the-king-joe-biden-b1151329.html
2024-04-17,Mayor pledges new legal advice service for rape and assault survivors,2,1,True,https://www.standard.co.uk/news/london/sadiq-khan-violence-women-girls-plan-misogyny-london-mayoral-election-legal-advice-labour-susan-hall-b1151899.html
2024-04-29,Gerard Depardieu summoned for questioning about sexual assault allegations,2,1,True,https://www.greenocktelegraph.co.uk/news/national/24285020.gerard-depardieu-summoned-questioning-sexual-assault-allegations/
2024-04-30,hainault tube station critical incident knife attack,3,1,True,https://www.wakefieldexpress.co.uk/read-this/hainault-tube-station-critical-incident-knife-attack-4610203
2024-04-30,Hainault sword attack: Stabbed hero thanks people who saved his life,2,2,True,https://www.independent.co.uk/news/uk/crime/hainault-station-stabbing-sword-london-police-news-b2536996.html
2024-05-01,"Khan not taking knife crime seriously, says Badenoch after Hainault stabbings",5,1,True,https://www.standard.co.uk/news/politics/sadiq-khan-mayor-hainault-susan-hall-conservatives-b1154977.html
2024-05-01,Hainault sword attack: Stabbed hero thanks people who saved his life,1,2,True,https://www.independent.co.uk/news/uk/crime/hainault-station-stabbing-sword-london-police-news-b2536996.html
2024-05-02,Hainault sword attack: Stabbed hero thanks people who saved his life,1,1,True,https://www.independent.co.uk/news/uk/crime/hainault-station-stabbing-sword-london-police-news-b2536996.html
2024-05-11,Man held after police officer shot with crossbow following reports of stabbing,10,1,True,https://www.wisbechstandard.co.uk/news/national/24313723.man-held-police-officer-shot-crossbow-following-reports-stabbing/
2024-05-12,Grandmother killed in knife attack devoted to family,6,1,True,https://www.greenocktelegraph.co.uk/news/national/24314497.grandmother-killed-knife-attack-devoted-family/
2024-05-12,Grim 42 hours in London sees two stabbed and man shot dead,2,2,True,https://www.thetottenhamindependent.co.uk/news/24314598.grim-42-hours-london-sees-stabbings-shooting/
2024-05-14,"Grandmother suffered fatal stab wounds in bus stop attack, court told",3,1,True,https://www.lancashiretelegraph.co.uk/news/national/24318929.grandmother-suffered-fatal-stab-wounds-bus-stop-attack-court-told/
2024-05-14,Another horror three days in London with four stabbed and man shot dead,2,2,True,https://www.thetottenhamindependent.co.uk/news/24318584.horror-three-days-london-stabbings-shooting/
2024-05-15,Google tackles phone theft with new safety features coming to Android,5,1,True,https://www.lancashiretelegraph.co.uk/news/national/24323137.google-tackles-phone-theft-new-safety-features-coming-android/
2024-05-23,knife wielding man stabs two police officers during foot chase,2,1,True,https://www.wakefieldexpress.co.uk/watch-this/knife-wielding-man-stabs-two-police-officers-during-foot-chase-4640063
2024-05-24,knife wielding man stabs two police officers during foot chase,2,1,True,https://www.wakefieldexpress.co.uk/watch-this/knife-wielding-man-stabs-two-police-officers-during-foot-chase-4640063
2024-05-25,Parents warned of easy online knife purchases after youth guilty of killing boy,7,1,True,https://www.lancashiretelegraph.co.uk/news/national/24345920.parents-warned-easy-online-knife-purchases-youth-guilty-killing-boy/
2024-05-28,Man stabbed to death as his mother is tied up in brutal marriage scam murder,2,1,True,https://www.independent.co.uk/news/uk/crime/riches-obi-bernadette-ortet-murder-b2552537.html
2024-05-30,'I tagged along with the Met Police for a drug raid at dawn - here's what I saw',2,1,True,https://www.thetottenhamindependent.co.uk/news/24352764.i-went-met-police-witness-canning-town-dawn-drug-raid/
2024-05-31,"Girl, 9, among four shot and one stabbed in GRIM 24 hours across London",2,1,True,https://www.thetottenhamindependent.co.uk/news/24358136.grim-24-hours-london-stabbing-shooting/
2024-06-19,Teenage boy left with life-changing injuries after stabbing in central London,2,1,True,https://www.thetottenhamindependent.co.uk/news/24397788.cranbourn-street-leicester-square-stabbing-teenager-injured/
2024-06-20,london police shakai parchment 12 inch rambo knife,4,1,True,https://www.wakefieldexpress.co.uk/watch-this/london-police-shakai-parchment-12-inch-rambo-knife-4673455
2024-06-20,"Boy, 17, was shot in head and stabbed with machete outside music studio",2,2,True,https://www.thetottenhamindependent.co.uk/news/24400003.four-guilty-tyler-mcdermotts-murder-outside-music-studio/
2024-06-20,London sees more than 140 gun crime incidents in one year,2,3,True,https://www.enfieldindependent.co.uk/news/24397025.gun-crime-incidents-london-total-145-since-march-2023/
2024-06-21,Shocking four days of violence in London with TWO stabbed and one shot,2,1,True,https://www.enfieldindependent.co.uk/news/24403457.shocking-four-days-london-sees-two-stabbed-one-shot/
2024-06-22,kent ashford crime police raid sleeping drug dealer,4,1,True,https://www.northantstelegraph.co.uk/watch-this/kent-ashford-crime-police-raid-sleeping-drug-dealer-4675156
2024-06-25,Idris Elba and Keir Starmer meet families of knife crime victims,9,1,True,https://www.harwichandmanningtreestandard.co.uk/news/national/24410230.idris-elba-keir-starmer-meet-families-knife-crime-victims/
2024-06-25,Horror weekend across London sees FOUR stabbed and two shot,2,2,True,https://www.thetottenhamindependent.co.uk/news/24411557.horror-weekend-london-sees-stabbings-shootings/
2024-06-25,Man in hospital after stabbing may have been in knife fight filmed in street,2,3,True,https://www.thetottenhamindependent.co.uk/news/24409561.wargrave-avenue-tottenham-stabbing-man-hospital/
2024-06-30,Idris Elba: Starmer and I have had deep conversations on tackling knife crime,4,1,True,https://www.lancashiretelegraph.co.uk/news/national/24420981.idris-elba-starmer-deep-conversations-tackling-knife-crime/
2024-07-01,Idris Elba: Starmer and I have had deep conversations on tackling knife crime,7,1,True,https://www.lancashiretelegraph.co.uk/news/national/24420981.idris-elba-starmer-deep-conversations-tackling-knife-crime/
2024-07-05,Drill rapper son of Mark Duggan jailed for possessing gun,3,1,True,https://www.lancashiretelegraph.co.uk/news/national/24434386.drill-rapper-son-mark-duggan-jailed-possessing-gun/
2024-07-08,Letter box burglar stole Royal Ascot tickets and Chelsea FC membership card,2,1,True,https://www.thetottenhamindependent.co.uk/news/24436818.brazen-burglar-rifled-peoples-letter-boxes/
2024-07-23,"Boy, 15, shot dead and 10 stabbed in horrifying four days in London",2,1,True,https://www.thetottenhamindependent.co.uk/news/24471379.horror-four-days-london-stabbings-fatal-shooting/
2024-07-28,Fresh plea for information over 15-year-olds gun death,8,1,True,https://www.wisbechstandard.co.uk/news/24480858.fresh-plea-information-15-year-olds-gun-death/
2024-07-30,Nursery group urges parents not to hold door open for anyone after knife attack,4,1,True,https://www.wiltsglosstandard.co.uk/news/national/24486178.nursery-group-urges-parents-not-hold-door-open-anyone-knife-attack/
2024-08-01,Starmer launches violent disorder programme to clamp down on rioters,3,1,True,https://www.lancashiretelegraph.co.uk/news/national/24492277.starmer-launches-violent-disorder-programme-clamp-rioters/
2024-08-01,Starmer warns social media firms over misinformation sparking violent disorder,3,2,True,https://www.lancashiretelegraph.co.uk/news/national/24492276.starmer-warns-social-media-firms-misinformation-sparking-violent-disorder/
2024-08-01,More than 100 arrested as Southport stabbings spark London riot,2,3,True,https://www.thetottenhamindependent.co.uk/news/24490357.stockport-stabbings-met-makes-100-arrests-london-riot/
2024-08-02,Starmer warns social media firms over misinformation sparking violent disorder,8,1,True,https://www.lancashiretelegraph.co.uk/news/national/24492276.starmer-warns-social-media-firms-misinformation-sparking-violent-disorder/
2024-08-03,Violent disorder sees police officers injured as Prime Minister vows action,10,1,True,https://www.lancashiretelegraph.co.uk/news/national/24496024.violent-protests-across-uk-see-officers-injured-bricks-bottles-thrown/
2024-08-03,Further arrests over violent disorder in North East,7,2,True,https://www.greenocktelegraph.co.uk/news/national/24496129.arrests-violent-disorder-north-east/
2024-08-07,"Consider home working, MPs told ahead of possible violent disorder overnight",7,1,True,https://www.lancashiretelegraph.co.uk/news/national/24504583.consider-home-working-mps-told-ahead-possible-violent-disorder-overnight/
2024-08-07,Peaceful protests quash fears of further violent disorder despite planned unrest,6,2,True,https://www.lancashiretelegraph.co.uk/news/national/24504697.peaceful-protests-quash-fears-violent-disorder-despite-planned-unrest/
2024-08-08,More arrests bring total to 121 after violent disorder outside Downing Street,2,1,True,https://www.enfieldindependent.co.uk/news/24505553.uk-riots-10-arrests-whitehall-violent-disorder/
2024-08-09,Two in London dead after four shot and two stabbed in shocking days of crime,2,1,True,https://www.enfieldindependent.co.uk/news/24508570.horror-three-days-london-stabbings-shootings/
2024-08-12,Suspect did not know mum and daughter stabbed in 'horrific' Leicester Square attack,2,1,True,https://www.enfieldindependent.co.uk/news/24513579.leicester-square-attack-suspect-not-known-victims/
2024-08-12,"Girl, 11, stabbed eight times with steak knife in Leicester Square attack",1,2,True,https://www.independent.co.uk/news/uk/crime/leicester-square-stabbing-attack-suspect-girl-woman-police-b2595063.html
2024-08-13,Girl attacked in Leicester Square was 'placed in headlock and stabbed 8 times',2,1,True,https://www.thetottenhamindependent.co.uk/news/24515135.leicester-square-stabbing-attack-man-charged-court/
2024-08-13,"Girl, 11, stabbed eight times with steak knife in Leicester Square attack",2,2,True,https://www.independent.co.uk/news/uk/crime/leicester-square-stabbing-attack-suspect-girl-woman-police-b2595063.html
2024-08-14,"Girl, 11, stabbed eight times with steak knife in Leicester Square attack",1,1,True,https://www.independent.co.uk/news/uk/crime/leicester-square-stabbing-attack-suspect-girl-woman-police-b2595063.html
2024-08-15,Hackers behind cyber attack ordered by judge to return stolen NHS patient data,2,1,True,https://www.chesterstandard.co.uk/news/national/24520508.hackers-behind-cyber-attack-ordered-judge-return-stolen-nhs-patient-data/
2024-08-24,"IS claims responsibility for fatal knife attack in Solingen, Germany",4,1,True,https://www.enfieldindependent.co.uk/news/national/24540553.claims-responsibility-fatal-knife-attack-solingen-germany/
2024-08-25,Police detain a suspect in the German knife attack that killed three,7,1,True,https://www.lancashiretelegraph.co.uk/news/national/24540616.police-detain-suspect-german-knife-attack-killed-three/
2024-08-27,ex criminal gang member now helps turn youths away from knife crime after friend was stabbed to death,4,1,True,https://www.daventryexpress.co.uk/watch-this/ex-criminal-gang-member-now-helps-turn-youths-away-from-knife-crime-after-friend-was-stabbed-to-death-4757438
2024-09-05,Harvey Weinstein indecent assault case discontinued by CPS,6,1,True,https://www.lancashiretelegraph.co.uk/news/national/24564984.harvey-weinstein-indecent-assault-case-discontinued-cps/
2024-09-06,Labour councillor denies encouraging violent disorder at anti-racism protest,3,1,True,https://www.lancashiretelegraph.co.uk/news/national/24567465.labour-councillor-denies-encouraging-violent-disorder-anti-racism-protest/
2024-09-08,Kentucky police search for gunman after five wounded on busy highway,8,1,True,https://www.wiltsglosstandard.co.uk/news/national/24570858.kentucky-police-search-gunman-five-wounded-busy-highway/
2024-09-08,Authorities search for gunman after up to seven people hurt on Kentucky highway,7,2,True,https://www.lancashiretelegraph.co.uk/news/national/24570122.authorities-search-gunman-seven-people-hurt-kentucky-highway/
2024-09-09,knife crime UK six in 10 dont know first aid for stab wound new research,3,1,True,https://www.daventryexpress.co.uk/health/knife-crime-uk-six-in-10-dont-know-first-aid-for-stab-wound-new-research-4774736
2024-09-09,Horror weekend across London with one shot and two stabbed,2,2,True,https://www.enfieldindependent.co.uk/news/24572558.horror-weekend-across-london-shooting-stabbings/
2024-09-13,Two charged with burglary after Banksy painting stolen from London gallery,5,1,True,https://www.maldonandburnhamstandard.co.uk/news/national/24581963.two-charged-burglary-banksy-painting-stolen-london-gallery/
2024-09-14,Prisoner charged with sexual assault at train station hours after early release,2,1,True,https://www.independent.co.uk/news/uk/crime/prisoner-early-release-scheme-sexual-assault-b2612803.html
2024-09-16,Woman dead after four stabbed and one shot in GRIM weekend across London,2,1,True,https://www.thetottenhamindependent.co.uk/news/24588954.grim-weekend-across-london-stabbings-shooting/
2024-09-17,"BBC commentators daughters shot with crossbow and wife stabbed, court told",7,1,True,https://www.lancashiretelegraph.co.uk/news/national/24589642.bbc-commentators-daughters-shot-crossbow-wife-stabbed-court-told/
2024-09-17,Murder probe launched after man dies in shooting and car set alight,3,2,True,https://www.standard.co.uk/news/uk/police-hertfordshire-kings-langley-hertfordshire-police-cambridgeshire-b1182533.html
2024-09-18,Man in hospital with life-changing injuries after stabbing in central London,2,1,True,https://www.enfieldindependent.co.uk/news/24593683.castle-baynard-street-london-stabbing-man-taken-hospital/
2024-09-19,Multiple women accuse Mohamed Al Fayed of rape and sexual assault,4,1,True,https://www.harwichandmanningtreestandard.co.uk/news/national/24594820.multiple-women-accuse-mohamed-al-fayed-rape-sexual-assault/
2024-09-19,Former Harrods boss Mohamed al-Fayed accused of sexual assault by more than 20 women,2,2,True,https://www.independent.co.uk/news/uk/crime/mohamed-al-fayed-harrods-sexual-assault-rape-b2615430.html
2024-09-23,"Knife attack victim said Im 15, dont let me die as he bled, witness reveals",3,1,True,https://www.dissexpress.co.uk/national/knife-attack-victim-said-i-m-15-don-t-let-me-die-as-he-bled-witness-reveals-128201/
2024-09-28,London murderer found guilty for stabbing man to death in 'unprovoked attack',2,1,True,https://www.enfieldindependent.co.uk/news/24616101.ealing-murderer-found-guilty-stabbing-man-death/
2024-10-01,Essex man given suspended sentence after police uncover 2m keyless car theft gang,2,1,True,https://www.maldonandburnhamstandard.co.uk/news/24622372.leigh-man-sentenced-police-uncover-keyless-car-theft-gang/
2024-10-01,Gun shot fired at black taxi window on busy central London street,2,2,True,https://www.enfieldindependent.co.uk/news/24621909.dean-street-soho-gun-shot-fired-taxi-window/
2024-10-02,No evidence of gun shot fired at black cab in Soho carrying Private Eye editor,2,1,True,https://www.thetottenhamindependent.co.uk/news/24624731.no-evidence-london-taxi-carrying-ian-hislop-hit-gun-shot/
2024-10-03,Newsquest Londons knife crime campaign shortlisted for Media Freedom Awards 2024,2,1,True,https://www.enfieldindependent.co.uk/news/24627971.newsquests-21-campaign-shortlisted-media-freedom-awards-2024/
2024-10-07,criminal car theft gang use gameboy device to steal 80 vehicles worth ps18million,4,1,True,https://www.daventryexpress.co.uk/watch-this/criminal-car-theft-gang-use-gameboy-device-to-steal-80-vehicles-worth-ps18million-4812274
2024-10-07,Ex-Met Police officer David Carrick accused of rape and sexual assault,2,2,True,https://www.thetottenhamindependent.co.uk/news/24635966.ex-met-police-officer-david-carrick-accused-rape/
2024-10-14,Man shot dead and four stabbed in GRIM weekend across London,2,1,True,https://www.thetottenhamindependent.co.uk/news/24650753.grim-weekend-across-london-shooting-stabbings/
2024-10-15,Google tools to combat mobile phone theft start rolling out to users,5,1,True,https://www.thetottenhamindependent.co.uk/news/national/24654643.google-tools-combat-mobile-phone-theft-start-rolling-users/
2024-10-23,Home Secretary to complete review into accountability of firearms officers,9,1,True,https://www.lancashiretelegraph.co.uk/news/national/24671342.home-secretary-complete-review-accountability-firearms-officers/
2024-10-26,Man in custody after woman and two children stabbed in shocking attack,9,1,True,https://www.wiltsglosstandard.co.uk/news/national/24679947.man-custody-woman-two-children-stabbed-shocking-attack/
2024-11-15,Stolen Churchill portrait which was swapped with forgery returns to Canada,6,1,True,https://www.lancashiretelegraph.co.uk/news/national/24728419.stolen-churchill-portrait-swapped-forgery-returns-canada/
2024-11-25,Gunman fired directly into car when eight-year-old girl was shot,4,1,True,https://www.enfieldindependent.co.uk/news/national/24748359.gunman-fired-directly-car-eight-year-old-girl-shot/
2024-12-13,"Firearms officers cleared of wrongdoing in arrest of boy, 13, with water pistol",7,1,True,https://www.dissexpress.co.uk/national/firearms-officers-cleared-of-wrongdoing-in-arrest-of-boy-13-with-water-pistol-134694/
2024-12-19,Jail for idiot Hamas supporter who threatened Prime Minister with knife emoji,5,1,True,https://www.thetottenhamindependent.co.uk/news/national/24807874.jail-idiot-hamas-supporter-threatened-prime-minister-knife-emoji/
2024-12-19,"Enfield man, 26, to enter pleas to murder charges following knife and crossbow deaths",2,2,True,https://www.thetottenhamindependent.co.uk/news/24806385.kyle-clifford-enfield-man-26-enter-pleas-murder-charges/
2025-01-01,Fugitives in smuggling ring that sexually abused children now caught for extradition,2,1,True,https://www.maldonandburnhamstandard.co.uk/news/24826828.essex-people-smuggling-ring-members-caught-national-crime-agency/
2025-01-11,Streeting: Grooming gangs rhetoric could lead to UK version of NZ mosque attack,9,1,True,https://www.chesterstandard.co.uk/news/national/24849770.streeting-grooming-gangs-rhetoric-lead-uk-version-nz-mosque-attack/
2025-01-12,Two men shot and one stabbed in potentially related incidents,10,1,True,https://www.greenocktelegraph.co.uk/news/national/24851182.two-men-shot-one-stabbed-potentially-related-incidents/
2025-01-22,Man admits crossbow murders of ex-partner and sister and fatally stabbing mother,3,1,True,https://www.enfieldindependent.co.uk/news/national/24875086.man-admits-crossbow-murders-ex-partner-sister-fatally-stabbing-mother/
2025-01-23,Man fought off Argos warehouse knife attacker with fire extinguisher,3,1,True,https://www.enfieldindependent.co.uk/news/national/24880434.man-fought-off-argos-warehouse-knife-attacker-fire-extinguisher/
2025-01-23,Five stabbed in attack at Sainsbury's and Argos parcel centre,2,2,True,https://metro.co.uk/2025/01/23/four-people-stabbed-incident-london-warehouse-22419699/
2025-01-24,Met Police officer convicted of rape after 'vile' attack,2,1,True,https://www.thetottenhamindependent.co.uk/news/24884190.met-police-officer-convicted-rape-vile-attack/
2025-01-26,Praise for brave police officer who tackled knife-wielding suspect alone,5,1,True,https://www.maldonandburnhamstandard.co.uk/news/national/24886448.praise-brave-police-officer-tackled-knife-wielding-suspect-alone/
2025-02-03,Bail for men arrested over 'violent disorder and attending Cambs hare coursing event',2,1,True,https://www.elystandard.co.uk/news/24904210.cambridgeshire-hare-coursing-arrests-lead-bail-conditions/
2025-02-04,Civil lawsuits filed against Neil Gaiman for sexual assault,5,1,True,https://www.lancashiretelegraph.co.uk/news/national/24907434.civil-lawsuits-filed-neil-gaiman-sexual-assault/
2025-02-04,BREAKING: Further arrests in connection with Cambs hare coursing and violent disorder,2,2,True,https://www.wisbechstandard.co.uk/news/24909715.hare-coursing-cambridgeshire-leads-three-arrests/
2025-02-04,Swedish police trying to work out motive of gunman who killed 10 at school campus - live updates,2,3,True,https://www.bbc.co.uk/news/live/c206q444zx3t
2025-02-10,Armed police called and high street closed off amid knife stand-off,5,1,True,https://www.lancashiretelegraph.co.uk/news/national/24924002.armed-police-called-high-street-closed-off-amid-knife-stand-off/
2025-02-11,The shocking number of knife-related crime in two years in London,2,1,True,https://www.enfieldindependent.co.uk/news/24909989.rise-london-knife-crime-2022-2024/
2025-02-12,BREAKING: Four further arrests in connection with hare coursing and violent disorder,2,1,True,https://www.elystandard.co.uk/news/24929955.cambridgeshire-hare-coursing-violent-disorder-arrests/
2025-02-12,Five stabbed and boy shot in horrific four days of violence across London,2,2,True,https://www.thetottenhamindependent.co.uk/news/24927343.five-stabbed-boy-shot-across-london-last-four-days/
2025-02-15,"Burglar banned from two Essex shops after stealing goods worth around 40,000",2,1,True,https://www.harwichandmanningtreestandard.co.uk/news/24938249.essex-bp-burglar-banned-shops-following-thefts/
2025-02-23,Watch - Brazen shoplifter piling goods into bag at Boots store in London,2,1,True,https://www.enfieldindependent.co.uk/news/24955902.brazen-shoplifter-piling-goods-bag-london-boots/
2025-02-24,FOUR more arrests in connection with Cambs hare coursing and violent disorder,2,1,True,https://www.elystandard.co.uk/news/24958553.arrests-connection-cambridgeshire-hare-coursing/
2025-02-27,20 arrests to date in connection with hare coursing and violent disorder in Cambs,2,1,True,https://www.wisbechstandard.co.uk/news/24967919.20-men-arrested-hare-coursing-cambridgeshire/
2025-02-28,"Man accused of stealing gold toilet used it day before raid, court told",4,1,True,https://www.harwichandmanningtreestandard.co.uk/news/national/24972675.man-accused-stealing-gold-toilet-used-day-raid-court-told/
2025-03-04,Boy shot dead and 12-year-old stabbed just HOURS apart in separate London incidents,1,1,True,https://www.thetottenhamindependent.co.uk/news/24981813.boy-shot-dead-12-year-old-stabbed-separate-london-attacks/
2025-03-05,CCTV shows movements of triple killer on day of his knife and crossbow attacks,3,1,True,https://www.dissexpress.co.uk/national/cctv-shows-movements-of-triple-killer-on-day-of-his-knife-and-crossbow-attacks-140895/
2025-03-05,"Boy, 16, shot dead and two others stabbed in HORROR 24 hours across London",2,2,True,https://www.enfieldindependent.co.uk/news/24985272.horror-24-hours-across-london-stabbings-shooting/
2025-03-05,Boy shot dead and 12-year-old stabbed just HOURS apart in separate London incidents,1,3,True,https://www.thetottenhamindependent.co.uk/news/24981813.boy-shot-dead-12-year-old-stabbed-separate-london-attacks/
2025-03-07,Boy shot dead and SIX stabbed with two fighting for life in grim three days in London,2,1,True,https://www.thetottenhamindependent.co.uk/news/24990451.grim-three-days-across-london-stabbings-shooting/
2025-03-08,Referrals to NHS sexual assault centres rise by almost 18 in two years,8,1,True,https://www.lancashiretelegraph.co.uk/news/national/24992114.referrals-nhs-sexual-assault-centres-rise-almost-18-two-years/
2025-03-11,Kyle Clifford facing life behind bars for crossbow and knife murders,8,1,True,https://www.chesterstandard.co.uk/news/national/24997180.kyle-clifford-facing-life-behind-bars-crossbow-knife-murders/
2025-03-11,Triple killer Kyle Clifford given whole-life order for crossbow and knife murders,3,2,True,https://www.thetottenhamindependent.co.uk/news/national/uk-today/24999273.kyle-clifford-given-whole-life-order-triple-murder/
2025-03-11,Triple killer handed whole-life order for crossbow and knife murders,2,3,True,https://www.wiltsglosstandard.co.uk/news/national/24999223.triple-killer-handed-whole-life-order-crossbow-knife-murders/
